  2weg|A|2014-07-31|K|+3.1;
  2weh|A|2014-07-31|K|+3.1;
  2wej|A|2014-07-31|K|+3.1;
  2weo|A|2014-07-31|K|+3.1;
  2wit|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2wsw|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2wsx|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2wxz|C|2014-07-31|S|+3.1;
  2x4i|A|2014-07-31|S|+3.1;
  2x79|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2x7s|A|2014-07-31|K|+3.1;
  2x7t|A|2014-07-31|K|+3.1;
  2x7u|A|2014-07-31|K|+3.1;
  2x98|A|2014-07-31|S|+3.1;
  2xq2|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2xr9|A|2014-07-31|S|+3.1;
  2xtj|A|2014-07-31|S|+3.1;
  2yfk|A|2014-07-31|K|+3.1;
  2yy8|A|2014-07-31|K|+3.1;
  2z0y|A|2014-07-31|K|+3.1;
  2zkt|A|2014-07-31|S|+3.1;
  2znc|A|2014-07-31|K|+3.1;
  3a52|A|2014-07-31|S|+3.1;
  3a7s|A|2014-07-31|K|-5.2, -3.1, -3.1;
  3ai9|X|2014-07-31|K|+3.1;
  3aia|A|2014-07-31|K|+3.1;
  3b1b|A|2014-07-31|K|+3.1;
  3b4f|A|2014-07-31|K|+3.1;
  3b5q|A|2014-07-31|S|+3.1;
  3bbd|A|2014-07-31|K|+3.1;
  3bbe|A|2014-07-31|K|+3.1;
  3bbh|A|2014-07-31|K|+3.1;
  3bdf|A|2014-07-31|S|+3.1;
  3bdg|A|2014-07-31|S|+3.1;
  3bdh|A|2014-07-31|S|+3.1;
  3bet|A|2014-07-31|K|+3.1;
  3bl0|A|2014-07-31|K|+3.1;
  3bl1|A|2014-07-31|K|+3.1;
  3c2w|A|2014-07-31|K|4.1, 4.1;
  3c7p|A|2014-07-31|K|+3.1;
  3ca2|A|2014-07-31|K|+3.1;
  3caj|A|2014-07-31|K|+3.1;
  3cm8|A|2014-07-31|S|-3.1;
  3cmr|A|2014-07-31|S|+3.1;
  3cyu|A|2014-07-31|K|+3.1;
  3czv|A|2014-07-31|K|+3.1;
  3d0n|A|2014-07-31|K|+3.1;
  3d8w|A|2014-07-31|K|+3.1;
  3d92|A|2014-07-31|K|+3.1;
  3d93|A|2014-07-31|K|+3.1;
  3d9z|A|2014-07-31|K|+3.1;
  3da2|A|2014-07-31|K|+3.1;
  3daz|A|2014-07-31|K|+3.1;
  3dbu|A|2014-07-31|K|+3.1;
  3dc3|A|2014-07-31|K|+3.1;
  3dc9|A|2014-07-31|K|+3.1;
  3dcc|A|2014-07-31|K|+3.1;
  3dcm|X|2014-07-31|K|+3.1;
  3dcs|A|2014-07-31|K|+3.1;
  3dcw|A|2014-07-31|K|+3.1;
  3dd0|A|2014-07-31|K|+3.1;
  3dd8|A|2014-07-31|K|+3.1;
  3dh4|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3dpc|A|2014-07-31|S|+3.1;
  3dv7|A|2014-07-31|K|+3.1;
  3dvb|A|2014-07-31|K|+3.1;
  3dvc|A|2014-07-31|K|+3.1;
  3dvd|A|2014-07-31|K|+3.1;
  3dyc|A|2014-07-31|S|+3.1;
  3e2d|A|2014-07-31|S|+3.1;
  3e5y|A|2014-07-31|K|+3.1;
  3e7n|A|2014-07-31|S|+3.1;
  3ed4|A|2014-07-31|S|+3.1;
  3ed7|A|2014-07-31|K|+3.1;
  3efi|A|2014-07-31|K|+3.1;
  3eft|A|2014-07-31|K|+3.1;
  3en9|A|2014-07-31|S|+3.1;
  3f0t|A|2014-07-31|S|+3.1;
  3f3a|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3f3c|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3f3d|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3f3e|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3f48|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3f4i|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3f4j|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3f4x|A|2014-07-31|K|+3.1;
  3f7b|A|2014-07-31|K|+3.1;
  3f7u|A|2014-07-31|S|+3.1;
  3f8e|A|2014-07-31|K|+3.1;
  3fe4|A|2014-07-31|K|+3.1;
  3ffp|X|2014-07-31|K|+3.1;
  3fr7|A|2014-07-31|K|4.1, +3.1;
  3fr8|A|2014-07-31|K|4.1, +3.1;
  3fsg|A|2014-07-31|S|+3.1;
  3fw3|A|2014-07-31|K|+3.1;
  3g6o|A|2014-07-31|K|4.1, 4.1;
  3gi8|C|2014-07-31|S|+3.1, 4.1, +3.1;
  3gia|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3gjc|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3gjd|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3gwu|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3gwv|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3gww|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3gyq|A|2014-07-31|K|+3.1;
  3gz0|A|2014-07-31|K|+3.1;
  3hfp|A|2014-07-31|K|+3.1;
  3hfx|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3hkn|A|2014-07-31|K|+3.1;
  3hkq|A|2014-07-31|K|+3.1;
  3hkt|A|2014-07-31|K|+3.1;
  3hku|A|2014-07-31|K|+3.1;
  3hlj|A|2014-07-31|K|+3.1;
  3hs4|A|2014-07-31|K|+3.1;
  3iai|A|2014-07-31|K|+3.1;
  3ibi|A|2014-07-31|K|+3.1;
  3ibl|A|2014-07-31|K|+3.1;
  3ibn|A|2014-07-31|K|+3.1;
  3ibr|A|2014-07-31|K|4.1, 4.1;
  3ibu|A|2014-07-31|K|+3.1;
  3ic6|A|2014-07-31|K|+3.1;
  3idd|A|2014-07-31|S|+3.1;
  3ief|A|2014-07-31|K|+3.1;
  3ieo|A|2014-07-31|K|+3.1;
  3ifw|A|2014-07-31|K|-5.2, -3.1, -3.1;
  3igp|A|2014-07-31|K|+3.1;
  3igy|B|2014-07-31|S|+3.1;
  3igz|B|2014-07-31|S|+3.1;
  3ilk|A|2014-07-31|K|+3.1;
  3iml|A|2014-07-31|K|+3.1;
  3iqk|A|2014-07-31|K|+3.1;
  3irt|A|2014-07-31|K|-5.2, -3.1, -3.1;
  3jxf|A|2014-07-31|K|+3.1;
  3jxg|A|2014-07-31|K|+3.1;
  3jxh|C|2014-07-31|K|+3.1;
  3jyw|E|2014-07-31|K|+3.1;
  3k2f|A|2014-07-31|K|+3.1;
  3k34|A|2014-07-31|K|+3.1;
  3k7k|A|2014-07-31|K|+3.1;
  3kd8|A|2014-07-31|S|+3.1;
  3kig|A|2014-07-31|K|+3.1;
  3kkx|A|2014-07-31|K|+3.1;
  3kne|A|2014-07-31|K|+3.1;
  3knu|A|2014-07-31|K|+3.1;
  3koi|A|2014-07-31|K|+3.1;
  3kok|A|2014-07-31|K|+3.1;
  3kon|A|2014-07-31|K|+3.1;
  3ks3|A|2014-07-31|K|+3.1;
  3kty|A|2014-07-31|K|+3.1;
  3kvf|A|2014-07-31|K|-5.2, -3.1, -3.1;
  3kw2|A|2014-07-31|K|+3.1;
  3kw5|A|2014-07-31|K|-5.2, -3.1, -3.1;
  3kwa|A|2014-07-31|K|+3.1;
  3ky7|A|2014-07-31|K|+3.1;
  3kzc|A|2014-07-31|K|+3.1;
  3kzk|A|2014-07-31|K|+3.1;
  3kzn|A|2014-07-31|K|+3.1;
  3kzo|A|2014-07-31|K|+3.1;
  3l02|A|2014-07-31|K|+3.1;
  3l04|A|2014-07-31|K|+3.1;
  3l05|A|2014-07-31|K|+3.1;
  3l06|A|2014-07-31|K|+3.1;
  3l14|A|2014-07-31|K|+3.1;
  3l1l|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3l8u|A|2014-07-31|K|+3.1;
  3lrb|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3lrc|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3lxe|A|2014-07-31|K|+3.1;
  3lxq|A|2014-07-31|S|+3.1;
  3m1j|A|2014-07-31|K|+3.1;
  3m1k|A|2014-07-31|K|+3.1;
  3m1w|A|2014-07-31|K|+3.1;
  3m2n|A|2014-07-31|K|+3.1;
  3m3x|A|2014-07-31|K|+3.1;
  3m40|A|2014-07-31|K|+3.1;
  3m4j|A|2014-07-31|K|+3.1;
  3m4n|A|2014-07-31|K|+3.1;
  3m5c|A|2014-07-31|K|+3.1;
  3m5d|A|2014-07-31|K|+3.1;
  3m5e|A|2014-07-31|K|+3.1;
  3m67|A|2014-07-31|K|+3.1;
  3m7v|A|2014-07-31|S|+3.1;
  3m8z|A|2014-07-31|S|+3.1;
  3m96|A|2014-07-31|K|+3.1;
  3m98|A|2014-07-31|K|+3.1;
  3mfb|A|2014-07-31|S|+3.1;
  3mhc|A|2014-07-31|K|+3.1;
  3mhi|A|2014-07-31|K|+3.1;
  3mhl|A|2014-07-31|K|+3.1;
  3mhm|A|2014-07-31|K|+3.1;
  3mho|A|2014-07-31|K|+3.1;
  3mk0|A|2014-07-31|S|+3.1;
  3mk1|A|2014-07-31|S|+3.1;
  3mk2|A|2014-07-31|S|+3.1;
  3ml5|A|2014-07-31|K|+3.1;
  3mlg|A|2014-07-31|K|-3.1;
  3mnh|A|2014-07-31|K|+3.1;
  3mni|A|2014-07-31|K|+3.1;
  3mnj|A|2014-07-31|K|+3.1;
  3mnk|A|2014-07-31|K|+3.1;
  3mnu|A|2014-07-31|K|+3.1;
  3mpn|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3mpq|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3mt5|A|2014-07-31|K|-3.1;
  3mvk|A|2014-07-31|S|+3.1;
  3mwo|A|2014-07-31|K|+3.1;
  3myq|A|2014-07-31|K|+3.1;
  3mzc|A|2014-07-31|K|+3.1;
  3n0n|A|2014-07-31|K|+3.1;
  3n2p|A|2014-07-31|K|+3.1;
  3n3j|A|2014-07-31|K|+3.1;
  3n4b|A|2014-07-31|K|+3.1;
  3n4j|A|2014-07-31|K|+3.1;
  3n4k|A|2014-07-31|K|+3.1;
  3ncy|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3nda|A|2014-07-31|S|-3.1;
  3nhq|A|2014-07-31|K|4.1, 4.1;
  3nk6|A|2014-07-31|K|+3.1;
  3nk7|A|2014-07-31|K|+3.1;
  3nkq|A|2014-07-31|S|+3.1;
  3nvl|A|2014-07-31|S|+3.1;
  3o0p|A|2014-07-31|K|-3.1;
  3o7b|A|2014-07-31|K|+3.1;
  3ob6|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3oii|A|2014-07-31|K|+3.1;
  3oij|A|2014-07-31|K|+3.1;
  3oin|A|2014-07-31|K|+3.1;
  3onp|A|2014-07-31|K|+3.1;
  3ot9|A|2014-07-31|S|+3.1;
  3p03|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3p13|A|2014-07-31|S|+3.1;
  3pjj|A|2014-07-31|K|+3.1;
  3po6|A|2014-07-31|K|+3.1;
  3pyk|A|2014-07-31|K|+3.1;
  3q3q|A|2014-07-31|S|+3.1;
  3q98|A|2014-07-31|K|+3.1;
  3qs4|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3qs5|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3qs6|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3qtd|A|2014-07-31|S|+3.1;
  3quv|A|2014-07-31|K|+3.1;
  3rfy|A|2014-07-31|S|+3.1;
  3rg3|A|2014-07-31|K|+3.1;
  3rg4|A|2014-07-31|K|+3.1;
  3rge|A|2014-07-31|K|+3.1;
  3rii|A|2014-07-31|K|-5.2, -3.1, -3.1;
  3ris|A|2014-07-31|K|-5.2, -3.1, -3.1;
  3rld|A|2014-07-31|K|+3.1;
  3rv2|A|2014-07-31|K|+3.1;
  3ryy|A|2014-07-31|K|+3.1;
  3s7q|A|2014-07-31|K|4.1, 4.1;
  3s82|A|2014-07-31|K|+3.1;
  3sig|A|2014-07-31|K|+3.1;
  3sij|A|2014-07-31|K|+3.1;
  3szy|A|2014-07-31|S|+3.1;
  3t02|A|2014-07-31|S|+3.1;
  3tde|A|2014-07-31|K|+3.1;
  3tg0|A|2014-07-31|S|+3.1;
  3tu0|A|2014-07-31|S|+3.1, 4.1, +3.1;
  3tvn|X|2014-07-31|K|+3.1;
  3tvo|X|2014-07-31|K|+3.1;
  3u45|X|2014-07-31|K|+3.1;
  3u47|A|2014-07-31|K|+3.1;
  3u7c|A|2014-07-31|K|+3.1;
  3ubd|A|2014-07-31|S|+3.1;
  3ulk|A|2014-07-31|K|4.1, +3.1;
  3un3|A|2014-07-31|S|+3.1;
  3un5|A|2014-07-31|S|+3.1;
  3uyn|A|2014-07-31|K|+3.1;
  3uyq|A|2014-07-31|K|+3.1;
  3v3f|A|2014-07-31|K|+3.1;
  3v3g|B|2014-07-31|K|+3.1;
  3v3h|B|2014-07-31|K|+3.1;
  3v3i|B|2014-07-31|K|+3.1;
  3v3j|A|2014-07-31|K|+3.1;
  3v5u|A|2014-07-31|K|+3.1;
  3vtk|A|2014-07-31|S|+3.1;
  3wbh|A|2014-07-31|S|+3.1;
  3znc|A|2014-07-31|K|+3.1;
  4a34|A|2014-07-31|S|+3.1;
  4b56|A|2014-07-31|S|+3.1;
  4bin|A|2014-07-31|S|+3.1;
  4bxw|A|2014-07-31|S|-3.1;
  4c7r|A|2014-07-31|S|+3.1, 4.1, +3.1;
  4ca2|A|2014-07-31|K|+3.1;
  4cac|A|2014-07-31|K|+3.1;
  4dm9|A|2014-07-31|K|-5.2, -3.1, -3.1;
  4dz4|A|2014-07-31|S|+3.1;
  4e04|A|2014-07-31|K|4.1, 4.1;
  4e8b|A|2014-07-31|K|+3.1;
  4fak|A|2014-07-31|K|+3.1;
  4fdi|A|2014-07-31|S|+3.1;
  4fmw|A|2014-07-31|K|+3.1;
  4fxz|A|2014-07-31|S|+3.1, 4.1, +3.1;
  4g7a|A|2014-07-31|K|+3.1;
  4gge|A|2014-07-31|K|+3.1;
  4gl1|X|2014-07-31|K|+3.1;
  4gtw|A|2014-07-31|S|+3.1;
  4gw9|A|2014-07-31|K|4.1, 4.1;
  4h3z|A|2014-07-31|K|+3.1;
  4h6v|A|2014-07-31|K|+3.1;
  4hba|A|2014-07-31|K|+3.1;
  4ht2|A|2014-07-31|K|+3.1;
  4i6n|A|2014-07-31|K|-5.2, -3.1, -3.1;
  4ijg|A|2014-07-31|K|4.1, 4.1;
  4j7h|A|2014-07-31|S|+3.1;
  4jak|A|2014-07-31|K|+3.1;
  4jsa|A|2014-07-31|K|+3.1;
  4jsz|A|2014-07-31|K|+3.1;
  4jwf|A|2014-07-31|K|+3.1;
  4jwh|A|2014-07-31|K|+3.1;
  4jwj|A|2014-07-31|K|+3.1;
  4k1c|A|2014-07-31|K|+3.1;
  4kap|A|2014-07-31|K|+3.1;
  4kav|A|2014-07-31|S|+3.1;
  4kdz|A|2014-07-31|K|+3.1;
  4kgn|A|2014-07-31|K|+3.1;
  4kjd|A|2014-07-31|S|+3.1;
  4kjr|A|2014-07-31|K|+3.1;
  4km4|A|2014-07-31|S|+3.1;
  4knn|A|2014-07-31|K|+3.1;
  4kpp|A|2014-07-31|K|+3.1;
  4ky0|A|2014-07-31|S|+3.1;
  4ky9|A|2014-07-31|S|-3.1;
  4l69|A|2014-07-31|K|+3.1;
  4l7i|A|2014-07-31|K|+3.1;
  4le5|A|2014-07-31|K|+3.1;
  4lii|A|2014-07-31|S|-3.1;
  4lr2|A|2014-07-31|S|+3.1;
  4lr8|A|2014-07-31|S|+3.1;
  4lrc|A|2014-07-31|S|+3.1;
  4lrd|A|2014-07-31|S|+3.1;
  4lre|A|2014-07-31|S|+3.1;
  4lrf|A|2014-07-31|S|+3.1;
  4lrv|A|2014-07-31|K|-3.1;
  4lu3|A|2014-07-31|K|+3.1;
  4m2v|A|2014-07-31|K|+3.1;
  4m2w|A|2014-07-31|K|+3.1;
  4m48|A|2014-07-31|S|+3.1, 4.1, +3.1;
  4mcd|A|2014-07-31|K|+3.1;
  4mm7|A|2014-07-31|S|+3.1, 4.1, +3.1;
  4mmb|A|2014-07-31|S|+3.1, 4.1, +3.1;
  4mmf|A|2014-07-31|S|+3.1, 4.1, +3.1;
  4my4|A|2014-07-31|S|+3.1;
  4n7t|A|2014-07-31|S|+3.1;
  4o6b|A|2014-07-31|S|+3.1;
  4o6d|A|2014-07-31|K|+3.1;
  4o6d|B|2014-07-31|K|+3.1;
  4odj|A|2014-07-31|K|+3.1;
  5ca2|A|2014-07-31|K|+3.1;
  5cac|A|2014-07-31|K|+3.1;
  6ca2|A|2014-07-31|K|+3.1;
  7ca2|A|2014-07-31|K|+3.1;
  8ca2|A|2014-07-31|K|+3.1;
  9ca2|A|2014-07-31|K|+3.1;
  2q6h|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2qb4|A|2014-07-31|S|+3.1, 4.1, +3.1;
  2qju|A|2014-07-31|S|+3.1, 4.1, +3.1;
